CHEK1,IKZF3,ASPM,CAMK1D,FNDC3B,EHF,RSU1,EML4,GTF2A1,CCND2,RNF19A,CDT1,MAD2L1,UBE2S,EEA1,CRIPT,KLHL7,RAB28,CCNK,LUM,PLXDC2,CDK6,ACADSB,DTWD1,Sample_id,Response
3.27799546185208,4.25360848889746,4.71733324326645,5.28864780423642,6.20660768168145,9.14126808599539,6.13409379642832,5.05807400310491,5.79311395946989,8.66902379439122,6.22342144540521,4.00653921127683,3.37267785628947,3.66122981423802,3.75365110755429,5.98218961792504,2.99452905983872,5.49169903351527,5.66992906662514,8.24870069652994,5.08469134634796,4.48068431865682,1.75625350270565,4.85072299434494,GSM1233140,Non_response
4.5799395797015,3.80542912401059,7.1188114539019,2.98449551357865,5.29216981607788,2.85022458760663,5.63883483293418,7.18502638552021,6.76459066479137,6.063795709475,6.01837440766082,7.10393788819493,5.46586606813934,3.8956416114912,4.96013673697349,6.33624208671031,4.56611436827466,6.91691318409701,6.29770432898291,7.69706937778841,5.19408481523137,8.9217170468465,1.33625912589276,4.62431270688104,GSM1233141,Non_response
3.22927980513117,4.14775317141065,6.08453627411184,5.17347584158865,7.18582460445612,6.48563480094001,8.68840507670854,6.56281969781798,6.17809036657097,7.02014508636601,6.1895295342155,6.57251292204582,4.95815490202804,3.10508078679898,3.38768926054577,6.80105232044367,4.51816657059226,6.27008197040508,7.06619954032993,9.16081580417393,8.31362444163437,8.00661194969694,1.39230445641422,4.48364678057649,GSM1233142,Non_response
2.81794866864809,4.15176872449245,6.29173188404294,4.56540912955507,6.44941501161556,4.57688156822328,6.62059609453713,6.12126824373207,6.17159584848334,7.80751646207317,5.89482866128825,6.25468130698168,5.29273005318201,2.83876999537104,3.99730954934341,5.92580213631868,3.64445303070942,5.81994428483382,6.63076019766847,7.66966918556296,6.02829262786855,4.76360734052932,1.81650976309048,5.09371626500087,GSM1233143,Response
3.21518766803859,4.42338709979509,4.63274273600743,6.08787629325562,6.36273868016105,7.43415325841716,5.15698783886322,6.39630125357816,5.60424434259214,7.37480071580817,5.53750443459533,3.56388225007114,3.27303960310782,3.58890642084163,4.25430369237783,6.19217434974712,2.64931759402921,5.26462496896321,6.99424485273325,9.22746606538969,6.78041326472317,4.20118503868113,3.01408338602786,3.9117537291935,GSM1233144,Non_response
3.57417651298866,4.76860831682009,4.56763939883843,4.47361761634024,5.55449387245733,2.64159511638274,6.36435710111948,7.45516750429076,5.91172373511601,8.45230004335422,6.02538361393723,3.8905315052191,3.06561675533784,3.43086998616169,4.12628965890971,6.03631495675213,3.29559963106045,8.1201550850617,5.59404511193105,9.25248204058005,5.7432971012187,6.58219608040052,2.01373957435607,4.33149456564527,GSM1233145,Response
2.7006234392666,4.11659819212989,3.22521294744072,4.76202054022084,5.48410442350245,9.33068156702179,5.98557167798867,6.3889880553696,6.30165317764853,7.95873927928124,5.84410308919683,2.9997375112573,3.55076962144165,2.74538372276925,4.15529132103017,5.10825490064458,2.8423860017655,6.55581938950233,7.23471973535904,9.62624168460274,7.55524176392738,5.89121066701539,2.22851157847942,6.13398122983932,GSM1233147,Non_response
3.886385956,4.272143576,3.945936262,5.630505958,6.23507663,4.461616678,7.480553788,5.473605128,4.825843212,6.090251773,6.551528803,4.628533302,3.555392385,5.753205484,3.740907713,4.458551839,4.522767965,3.961784431,5.237449682,7.080820465,4.51368934,5.436492654,3.677312543,4.130823259,GSM505470,Non_response
4.012654489,3.960098792,5.091546781,4.947037146,7.172848907,4.748579746,6.389851805,6.57464718,4.943491599,6.709511788,5.246001841,4.548119404,3.994398693,6.632215492,4.392238526,4.925217256,4.942102015,3.984251293,5.609981024,3.347565431,4.656720156,6.233174276,3.77594541,3.543095626,GSM505489,Non_response
4.032576634,3.849484953,4.575704548,5.069275424,8.294755004,5.062901078,6.679960035,6.353069759,4.998813354,7.487006867,5.540825627,4.035089208,3.931672145,6.756420073,4.054035642,4.484646556,4.457731929,3.873503693,5.270514611,4.186401535,4.435053208,6.304301604,3.555298358,3.660834725,GSM505490,Non_response
4.337516477,4.57212722,4.096213218,5.677753313,7.455327792,4.612647064,6.231541335,6.73067005,5.129962513,7.86406843,4.729375469,4.216414986,3.68356469,6.222880288,4.705787901,4.683328046,4.584464461,4.167587152,5.393507759,4.803256066,4.042158617,5.71110324,3.644810431,3.843288892,GSM505491,Non_response
5.65014733962833,7.19343077068478,7.73125078284433,6.57428000570132,8.87848155831727,10.4858069283585,9.53494854433256,8.31026068136761,8.21126609435336,8.76841099899817,10.2847838326127,6.03631240397256,8.60386937167365,8.67294317031464,7.68917808020155,7.54640407148228,8.10902136260887,7.33229144480316,8.38806183233893,11.9045725152362,8.25051965892132,6.59570694349443,7.48836540383246,6.51913380916459,GSM4171498,Response
6.95519395314258,7.42438464362946,8.33624149038312,5.47855810575725,8.92583119149903,10.3646737219106,8.50807551391451,8.53401341525358,8.30457669922813,7.41661094943109,8.75962974424983,7.3015831271194,8.62327117177357,9.64286656368757,6.87300213572396,7.75689226468759,7.40001291927235,7.64173238951929,8.50481584035613,10.8506500910458,6.62655926641495,6.80098286798902,4.0118520947525,6.15852539135637,GSM4171506,Response
7.4201916161317,7.13533250284953,7.7016354646451,7.2955855393367,9.09363342912414,10.612290752303,8.60800350719437,8.51322649590202,8.51455937942247,8.23571058392533,8.84233132682615,6.00146771595451,8.77437289421847,8.67652161828756,7.86095610107351,7.98214420278595,7.0393243113543,7.01192001933989,8.82880241611693,11.5402040038396,7.77274580801781,6.87849643782677,6.34349898530789,5.82378268757166,GSM4171525,Response
5.62196962113474,6.29360038036786,6.85032485408841,9.69364277183994,9.59854888485145,10.0101853655021,9.22765356047354,8.78723852821849,8.21579550118862,8.32949437004596,8.62512472067944,6.27208531593699,8.8922497488088,8.56598224118634,8.15727232342849,7.80412743433153,8.14450672130987,7.94465096272553,9.13896506476211,11.8167614836101,9.01418441811328,7.51024278815046,5.40580549129025,6.36287626670952,GSM4171534,Non_response
5.5898310349762,6.02934399120912,6.72702007105458,7.29153246295942,9.12536174584575,8.77162642133225,10.3674520384955,8.44173130741426,7.93733279834087,7.61463647905666,8.69993943073436,5.84133500010549,7.77399438420769,8.59779498701199,7.01547638232415,7.12047424717361,8.67718024213954,7.40462954457755,8.46071238916889,11.5146704335222,8.16434364133319,7.91062540702686,5.03561197603672,6.42328240746401,GSM4171549,Response
5.73849019270623,7.13701357575995,7.09650833425383,7.18437264824558,9.38434801358961,9.53920262566092,8.77606961249741,9.1408053305995,8.3069605139265,8.69395471023718,9.76483489460528,5.98600135585512,7.0455885963772,8.65823625422864,7.25661267423616,6.91776947525332,8.44857922241231,7.56773668727202,8.39270616269706,11.8835529368582,8.16030659376915,6.84295202171254,6.16949097887407,6.58668341027906,GSM4171554,Non_response
6.63178078845211,6.44475456428783,7.70020405735367,7.07424215040425,9.28727938232172,9.60747655768587,8.39570111996579,9.29405248346922,9.0468633904259,9.8310209967874,10.003209158042,5.7442880962638,8.09686672249489,6.29166324113473,8.18164851503415,8.36854600611431,7.80384192586365,8.43045816122938,9.92335581937807,11.5008008788696,9.56069297466573,7.64497343454118,6.88025312926471,6.66989818920085,GSM809184,Non_response
7.04403930367862,8.26681249294267,8.45703573516395,6.29519327628117,9.0516173892258,7.70547729885699,8.74714851772393,10.0414648831953,9.4027038296042,10.5491214051564,9.34991203599361,5.46514386343804,8.16192717910793,4.92483810442833,7.77560410320328,8.59785069805737,8.57885126700056,8.21066741745432,10.5022374251047,10.4764973711017,8.61969136161325,7.59931566515888,5.30599207330659,7.28135275656436,GSM809187,Non_response
6.85715741364353,5.7885327138244,5.1882479531255,6.28973953985309,10.1700926562601,9.7314328992178,8.56158199774544,8.87843023498837,9.32176370898644,10.3576476846202,9.60228347376413,5.72238430478433,6.23843271769547,3.99280387395605,8.56299099827819,8.45590850937791,8.59713089348218,8.49701585224668,9.63851660948154,10.8595453453498,8.84909356073126,7.97644667825303,8.59598688771981,7.39549368863281,GSM809188,Non_response
6.87404727875333,7.20682918562316,6.08261687217116,7.2177913355854,8.95822617255818,11.0331043518282,8.8120345477546,9.30614625485396,9.12837593617778,9.50635358704229,10.1966918831962,5.28213358862876,6.78385685336691,5.24442583376062,8.40004953913534,8.33836449053754,7.74429374401856,8.85073779489738,9.52239178556788,11.0017157759925,9.81111491049658,8.69857062790542,7.55489563862197,7.02289869782736,GSM809189,Non_response
7.40260556179782,6.71960222865062,7.99141386111789,5.79456857181762,8.46849857694539,10.5330607804216,8.74881933259757,9.31292637530918,9.55812687365738,8.98587328964196,9.87585135683487,6.24993639335705,7.49776300878396,5.86900816753715,7.89556959773278,8.49494292263741,8.69658600246742,8.40279637192369,10.1031784916934,10.1091706107361,9.12572439017663,7.73221703024945,7.45469949103256,7.43957017352021,GSM809190,Non_response
6.59842385589833,6.39926723005958,5.8100478047274,6.21376214235975,8.77034714758901,8.2213671793002,7.78082808724546,9.1878753610618,9.16261794056795,9.17605353778734,9.79892630149862,5.31898649360483,6.62367694912146,5.34836012688656,7.72499534344172,8.64951522304425,7.68870746481433,8.52792571665482,9.68936376560253,10.9709832478749,9.89648730527343,7.15713498144731,8.60318677416349,7.16272433741749,GSM809191,Non_response
7.10589604642386,7.53699118260674,7.523096907522,6.26588369998636,9.71454497858839,10.3551170422633,8.94757482089963,10.013540458711,9.18350090771441,10.0947577779259,9.25912820258544,5.43429740104903,8.29969872581789,6.24536142929948,8.17315235048705,8.21346416553707,8.27491702345323,8.54820433119932,9.68475269184508,11.3417831824178,10.1926415748063,8.22243209710466,6.22398027409929,6.96249541903131,GSM809192,Response
7.25252014046876,6.77655488423281,7.06358326865542,6.16770452072389,9.03029367478737,10.9119774601317,7.99486100379157,9.06630835608292,9.03168320324422,10.1583476754501,9.82835698271084,6.2450306416433,6.00572552500404,6.513646835564,7.8333156835784,7.72936974286599,7.16118109491339,8.3411858253613,10.4073626083502,10.8183430122701,9.32544266886845,7.77009381707466,5.10394277386531,6.28867240192553,GSM809193,Non_response
6.83744817247665,5.29286609342358,7.90711317736825,5.66655886803829,9.876306961069,9.14684767874639,8.5898739906169,9.25690899107075,9.16818215152187,10.0571178555968,9.48191056578541,5.80538185068325,7.92878858495359,5.65374523151015,8.91057750742853,8.2096434958195,8.50270487959628,8.33591734608443,10.5714271240295,11.6370877277805,10.0201739622343,7.87333190858317,7.43935365154026,7.52988164544857,GSM809194,Response
6.60072314893426,5.98147340263594,7.37017617901825,5.91261811524089,9.71400367879949,8.82602367733273,8.89210950585623,9.31874944929499,9.48136492445667,9.61792481567886,9.27371675300613,5.28752718824693,6.72649667750142,5.35981164167701,7.85675271580056,8.0768235722875,8.57635345361777,8.52702059037021,10.0506649210698,11.0164846481078,10.4636525708127,8.04511851957573,5.97316487624917,7.85723821061158,GSM809195,Non_response
6.85791194387794,5.8722925779911,6.66202888866239,5.3373035223042,9.73736490504446,11.204221682133,8.85769699924452,9.03308347044597,9.12748426394564,9.48588055523099,10.1812394527036,5.20728922284571,8.01230958042174,4.27169897512022,7.84720970400917,9.60174280929174,8.69822240256201,8.95030274244773,9.72743517915364,10.939906563419,9.64739722698089,7.27772340066748,9.71140809878837,7.85843173828983,GSM809196,Non_response
7.09375340446935,6.04592978225067,6.23539790202993,6.25155606024467,9.4536419945999,10.6938173760106,7.68020916655334,7.71285522259601,9.64205846005872,7.05045058794984,9.94934801669199,5.55289801594347,6.56176468942953,4.9703727707135,7.8474150266885,8.71491047063918,6.9323992843123,8.35631256333061,9.72650913194436,9.59536023263923,8.51636459852979,6.12413701257713,8.52601862675961,7.32382955983022,GSM809197,Non_response
7.01407065961446,6.30129991983094,7.4613456404978,6.5417083269207,9.94853183679502,7.94191604259025,9.02078119232521,9.26803468324523,9.2211851658999,9.66231547629109,10.3832515019461,5.9602749196116,8.87310564828697,5.5509335233629,8.07864980020003,8.42436079310432,9.07703311145693,8.76348823158455,9.94726551611459,11.2772588864206,9.60833821006342,7.61447405370772,6.4460962870512,7.19838033782278,GSM809198,Non_response
6.19365474927537,6.04603810406826,7.49730026861742,5.75001012252472,10.1600763870968,10.0804134132064,9.08583832918481,8.75885927909299,9.85541850532811,8.62895972245633,10.2195718689479,5.65263033446552,8.1033877261491,4.87520142746638,8.11644440173294,8.03697470880802,9.48389702627455,8.97336775678391,9.56301795608392,10.8502396208585,8.85913622198258,7.6068987235713,6.80536728248657,7.83952659312473,GSM809199,Non_response
6.63970427832073,7.13608909971934,8.59530419104356,6.53810061955589,8.65041257752303,9.52923528485226,8.41604411335104,9.15001803223131,9.42558470344905,9.35223626300388,10.0506984256171,6.09973835936295,8.69644631376449,5.87602100470853,7.90502450916556,8.09571678527733,7.71551543214062,8.4499023751387,10.3616524591157,9.99385851984878,9.26504771989501,7.57297969792693,6.5009352749743,7.02484695450431,GSM809201,Non_response
